Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDF05,17.5,Low Fat,0.027022883,Frozen Foods,262.491,OUT017,2007,,Tier 2,Supermarket Type1,5259.82
NCV30,20.2,Low Fat,0.066200667,Household,61.451,OUT018,2009,Medium,Tier 3,Supermarket Type2,126.502
FDQ45,9.5,Regular,0.0,Snack Foods,182.3608,OUT010,1998,,Tier 3,Grocery Store,1102.5648
FDV60,20.2,Regular,0.196438668,Baking Goods,194.611,OUT010,1998,,Tier 3,Grocery Store,392.822
NCF42,17.35,Low Fat,0.168329848,Household,176.7712,OUT017,2007,,Tier 2,Supermarket Type1,2812.3392
FDG21,17.35,Regular,0.146895866,Seafood,149.605,OUT018,2009,Medium,Tier 3,Supermarket Type2,3745.125
FDT20,10.5,LF,0.041387618,Fruits and Vegetables,40.1164,OUT035,2004,Small,Tier 2,Supermarket Type1,849.5608
DRY23,9.395,Regular,0.109096371,Soft Drinks,44.6112,OUT046,1997,Small,Tier 1,Supermarket Type1,511.3344
FDS33,6.67,Regular,0.124126756,Snack Foods,88.9514,OUT017,2007,,Tier 2,Supermarket Type1,2125.2336
FDP09,19.75,LF,0.033883448,Snack Foods,213.2902,OUT035,2004,Small,Tier 2,Supermarket Type1,4247.804
FDQ56,6.59,Low Fat,0.106027474,Fruits and Vegetables,83.9908,OUT018,2009,Medium,Tier 3,Supermarket Type2,1426.1436
FDV16,7.75,Regular,0.082861686,Frozen Foods,32.6558,OUT013,1987,High,Tier 3,Supermarket Type1,679.116
FDJ50,8.645,Low Fat,0.021581922,Canned,53.3982,OUT035,2004,Small,Tier 2,Supermarket Type1,1209.7586
FDU45,,Regular,0.035334201,Snack Foods,115.3518,OUT027,1985,Medium,Tier 3,Supermarket Type3,2277.036
FDR44,6.11,Regular,0.102920886,Fruits and Vegetables,130.4968,OUT046,1997,Small,Tier 1,Supermarket Type1,3523.4136
FDS03,7.825,Low Fat,0.07962861,Meat,63.4826,OUT046,1997,Small,Tier 1,Supermarket Type1,2002.0606
NCY06,15.25,Low Fat,0.061308889,Household,128.8968,OUT045,2002,,Tier 2,Supermarket Type1,2348.9424
FDZ34,6.695,Low Fat,0.0,Starchy Foods,191.882,OUT013,1987,High,Tier 3,Supermarket Type1,3861.64
FDW44,9.5,Regular,0.058835928,Fruits and Vegetables,170.2448,OUT010,1998,,Tier 3,Grocery Store,170.4448
FDV46,18.2,Low Fat,0.012597384,Snack Foods,141.218,OUT013,1987,High,Tier 3,Supermarket Type1,2936.178
FDT25,7.5,Low Fat,0.051038045,Canned,121.7072,OUT017,2007,,Tier 2,Supermarket Type1,3552.7088
FDR26,20.7,Low Fat,0.042923652,Dairy,178.3028,OUT045,2002,,Tier 2,Supermarket Type1,1062.6168
FDO39,6.985,Regular,0.137366883,Meat,184.9608,OUT046,1997,Small,Tier 1,Supermarket Type1,3858.9768
FDZ45,14.1,Low Fat,0.111936685,Snack Foods,198.8084,OUT010,1998,,Tier 3,Grocery Store,992.042
NCX05,15.2,Low Fat,0.162462044,Health and Hygiene,117.6492,OUT010,1998,,Tier 3,Grocery Store,347.5476
FDG44,6.13,Low Fat,0.102607233,Fruits and Vegetables,54.0298,OUT018,2009,Medium,Tier 3,Supermarket Type2,808.947
FDP07,18.2,Low Fat,0.08982696,Fruits and Vegetables,197.111,OUT013,1987,High,Tier 3,Supermarket Type1,589.233
FDU28,19.2,Regular,0.09444959,Frozen Foods,187.8214,OUT017,2007,,Tier 2,Supermarket Type1,4710.535
FDC33,8.96,Regular,0.069078149,Fruits and Vegetables,197.7768,OUT045,2002,,Tier 2,Supermarket Type1,3153.2288
FDO58,19.6,Low Fat,0.039569689,Snack Foods,165.9526,OUT035,2004,Small,Tier 2,Supermarket Type1,2631.2416
FDQ04,,Low Fat,0.148392623,Frozen Foods,41.5796,OUT019,1985,Small,Tier 1,Grocery Store,41.2796
FDI33,,Low Fat,0.028281197,Snack Foods,90.2146,OUT027,1985,Medium,Tier 3,Supermarket Type3,3648.584
FDB44,6.655,Low Fat,0.016958832,Fruits and Vegetables,210.0586,OUT046,1997,Small,Tier 1,Supermarket Type1,4221.172
FDY13,12.1,Low Fat,0.030297819,Canned,74.767,OUT017,2007,,Tier 2,Supermarket Type1,1454.773
FDQ24,,Low Fat,0.12898088,Baking Goods,250.4724,OUT019,1985,Small,Tier 1,Grocery Store,251.6724
FDI60,7.22,Regular,0.03828933,Baking Goods,64.751,OUT013,1987,High,Tier 3,Supermarket Type1,126.502
FDL04,,Low Fat,0.111381428,Frozen Foods,106.7622,OUT027,1985,Medium,Tier 3,Supermarket Type3,2964.1416
NCZ42,10.5,Low Fat,0.011278535,Household,237.0248,OUT013,1987,High,Tier 3,Supermarket Type1,5451.5704
FDY02,,Regular,0.153456703,Dairy,264.091,OUT019,1985,Small,Tier 1,Grocery Store,262.991
NCQ29,12.0,Low Fat,0.104230135,Health and Hygiene,259.5278,OUT046,1997,Small,Tier 1,Supermarket Type1,2603.278
NCL19,15.35,Low Fat,0.015673267,Others,145.047,OUT035,2004,Small,Tier 2,Supermarket Type1,2719.793
FDX23,6.445,Low Fat,0.029812714,Baking Goods,95.4436,OUT018,2009,Medium,Tier 3,Supermarket Type2,1229.0668
DRI39,13.8,LF,0.097457483,Dairy,55.393,OUT018,2009,Medium,Tier 3,Supermarket Type2,1018.674
FDD09,13.5,Low Fat,0.0,Fruits and Vegetables,179.9976,OUT013,1987,High,Tier 3,Supermarket Type1,4889.6352
FDU11,4.785,Low Fat,0.092516598,Breads,120.1098,OUT013,1987,High,Tier 3,Supermarket Type1,1325.6078
FDX46,12.3,Regular,0.058207114,Snack Foods,59.1562,OUT049,1999,Medium,Tier 1,Supermarket Type1,1185.124
FDN39,,Regular,0.065203103,Meat,166.0816,OUT027,1985,Medium,Tier 3,Supermarket Type3,5033.448
FDA35,14.85,Regular,0.054142088,Baking Goods,124.1072,OUT017,2007,,Tier 2,Supermarket Type1,1837.608
NCI55,18.6,Low Fat,0.012679226,Household,120.9414,OUT045,2002,,Tier 2,Supermarket Type1,2680.5108
FDC51,10.895,Regular,0.009636821,Dairy,121.873,OUT049,1999,Medium,Tier 1,Supermarket Type1,2463.46
NCH06,12.3,Low Fat,0.076709639,Household,247.846,OUT045,2002,,Tier 2,Supermarket Type1,3448.844
FDS47,16.75,Low Fat,0.0,Breads,88.7856,OUT045,2002,,Tier 2,Supermarket Type1,966.7416
FDP20,19.85,Low Fat,0.045761855,Fruits and Vegetables,125.602,OUT045,2002,,Tier 2,Supermarket Type1,632.51
FDW24,6.8,Low Fat,0.037573095,Baking Goods,50.2034,OUT045,2002,,Tier 2,Supermarket Type1,1166.4816
FDY10,17.6,Low Fat,0.049167388,Snack Foods,114.9176,OUT045,2002,,Tier 2,Supermarket Type1,1946.7992
FDC47,15.0,Low Fat,0.119131749,Snack Foods,226.9694,OUT045,2002,,Tier 2,Supermarket Type1,6851.082
FDE46,18.6,Low Fat,0.01575657,Snack Foods,153.1366,OUT013,1987,High,Tier 3,Supermarket Type1,3173.8686
FDJ22,18.75,Low Fat,0.052800258,Snack Foods,193.2504,OUT035,2004,Small,Tier 2,Supermarket Type1,2684.5056
NCW29,,Low Fat,0.028723187,Health and Hygiene,131.831,OUT027,1985,Medium,Tier 3,Supermarket Type3,3635.268
FDA19,7.52,Low Fat,0.055127499,Fruits and Vegetables,128.2994,OUT046,1997,Small,Tier 1,Supermarket Type1,3983.4814
FDJ22,18.75,Low Fat,0.05310896,Snack Foods,193.6504,OUT017,2007,,Tier 2,Supermarket Type1,2876.256
FDL09,19.6,Regular,0.12829573,Snack Foods,167.2816,OUT045,2002,,Tier 2,Supermarket Type1,2013.3792
FDF35,15.0,Low Fat,0.154301621,Starchy Foods,105.9938,OUT045,2002,,Tier 2,Supermarket Type1,428.7752
FDN57,,Low Fat,0.053971566,Snack Foods,141.2154,OUT027,1985,Medium,Tier 3,Supermarket Type3,3119.9388
FDC47,,Low Fat,0.208162156,Snack Foods,228.1694,OUT019,1985,Small,Tier 1,Grocery Store,228.3694
FDG57,14.7,Low Fat,0.072592873,Fruits and Vegetables,48.5034,OUT018,2009,Medium,Tier 3,Supermarket Type2,874.8612
NCE18,10.0,Low Fat,0.021407511,Household,248.175,OUT013,1987,High,Tier 3,Supermarket Type1,3495.45
FDN04,11.8,Regular,0.014075334,Frozen Foods,176.8344,OUT013,1987,High,Tier 3,Supermarket Type1,3568.688
FDS52,8.89,Low Fat,0.009163216,Frozen Foods,101.7016,OUT010,1998,,Tier 3,Grocery Store,101.2016
FDF21,10.3,Regular,0.098464979,Fruits and Vegetables,188.653,OUT010,1998,,Tier 3,Grocery Store,189.753
NCI54,15.2,Low Fat,0.033735909,Household,110.9912,OUT018,2009,Medium,Tier 3,Supermarket Type2,1856.2504
DRF01,5.655,LF,0.175047104,Soft Drinks,146.9102,OUT035,2004,Small,Tier 2,Supermarket Type1,1895.5326
NCM18,,Low Fat,0.082440705,Household,61.3194,OUT027,1985,Medium,Tier 3,Supermarket Type3,2043.3402
NCN07,18.5,Low Fat,0.03391645,Others,130.9284,OUT013,1987,High,Tier 3,Supermarket Type1,1713.7692
FDE53,,LF,0.026749991,Frozen Foods,106.928,OUT027,1985,Medium,Tier 3,Supermarket Type3,2876.256
DRJ47,,Low Fat,0.04403602,Hard Drinks,173.308,OUT027,1985,Medium,Tier 3,Supermarket Type3,6751.212
FDX23,6.445,Low Fat,0.029686148,Baking Goods,96.4436,OUT035,2004,Small,Tier 2,Supermarket Type1,378.1744
NCM53,18.75,Low Fat,0.052121825,Health and Hygiene,104.828,OUT049,1999,Medium,Tier 1,Supermarket Type1,2343.616
FDG24,7.975,Low Fat,0.01469075,Baking Goods,84.725,OUT018,2009,Medium,Tier 3,Supermarket Type2,1747.725
FDJ33,8.895,Regular,0.088821765,Snack Foods,125.173,OUT017,2007,,Tier 2,Supermarket Type1,2956.152
NCE43,12.5,LF,0.103422709,Household,169.9448,OUT035,2004,Small,Tier 2,Supermarket Type1,2897.5616
FDO34,17.7,Low Fat,0.029933275,Snack Foods,169.0816,OUT035,2004,Small,Tier 2,Supermarket Type1,5201.2296
FDG17,,Regular,0.035666655,Frozen Foods,246.2486,OUT027,1985,Medium,Tier 3,Supermarket Type3,8063.5038
FDN49,17.25,Regular,0.209600084,Breakfast,40.348,OUT010,1998,,Tier 3,Grocery Store,39.948
FDF21,10.3,Regular,0.0,Fruits and Vegetables,191.153,OUT035,2004,Small,Tier 2,Supermarket Type1,1707.777
NCW54,7.5,Low Fat,0.09660879,Household,56.9588,OUT045,2002,,Tier 2,Supermarket Type1,744.3644
FDY11,6.71,reg,0.029680868,Baking Goods,65.0142,OUT018,2009,Medium,Tier 3,Supermarket Type2,856.8846
FDH21,10.395,Low Fat,0.031273559,Seafood,160.0604,OUT049,1999,Medium,Tier 1,Supermarket Type1,1267.6832
NCJ29,10.6,Low Fat,0.035247642,Health and Hygiene,84.7224,OUT049,1999,Medium,Tier 1,Supermarket Type1,1619.2256
FDL33,7.235,Low Fat,0.10016525,Snack Foods,193.9452,OUT045,2002,,Tier 2,Supermarket Type1,2936.178
DRE49,20.75,Low Fat,0.021232318,Soft Drinks,151.1024,OUT013,1987,High,Tier 3,Supermarket Type1,2428.8384
DRK11,8.21,Low Fat,0.010762387,Hard Drinks,149.5392,OUT035,2004,Small,Tier 2,Supermarket Type1,1789.6704
DRM47,9.3,Low Fat,0.043874493,Hard Drinks,191.0846,OUT045,2002,,Tier 2,Supermarket Type1,1337.5922
FDH16,10.5,Low Fat,0.052637056,Frozen Foods,88.583,OUT049,1999,Medium,Tier 1,Supermarket Type1,808.947
FDA10,,LF,0.248301532,Snack Foods,124.1072,OUT019,1985,Small,Tier 1,Grocery Store,245.0144
FDO33,14.75,Low Fat,0.089686322,Snack Foods,115.3518,OUT018,2009,Medium,Tier 3,Supermarket Type2,1821.6288
FDO23,,Low Fat,0.25637539,Breads,94.8436,OUT019,1985,Small,Tier 1,Grocery Store,567.2616
FDQ37,20.75,Low Fat,0.149404057,Breakfast,192.8478,OUT010,1998,,Tier 3,Grocery Store,774.9912
NCX30,,LF,0.046609281,Household,248.6776,OUT019,1985,Small,Tier 1,Grocery Store,495.3552
NCG42,19.2,Low Fat,0.0,Household,127.831,OUT045,2002,,Tier 2,Supermarket Type1,1298.31
FDP60,,Low Fat,0.055648052,Baking Goods,100.3016,OUT027,1985,Medium,Tier 3,Supermarket Type3,2833.6448
FDB12,11.15,Regular,0.105736638,Baking Goods,104.4648,OUT018,2009,Medium,Tier 3,Supermarket Type2,2181.1608
FDW19,12.35,Regular,0.038718195,Fruits and Vegetables,110.657,OUT017,2007,,Tier 2,Supermarket Type1,2087.283
FDC16,11.5,Regular,0.020601791,Dairy,86.054,OUT049,1999,Medium,Tier 1,Supermarket Type1,1038.648
FDX11,16.0,Regular,0.107186944,Baking Goods,181.9634,OUT018,2009,Medium,Tier 3,Supermarket Type2,3453.5046
FDK14,6.98,Low Fat,0.041098016,Canned,81.6934,OUT035,2004,Small,Tier 2,Supermarket Type1,818.934
FDE45,,Low Fat,0.070660449,Fruits and Vegetables,180.4002,OUT019,1985,Small,Tier 1,Grocery Store,716.4008
FDF57,14.5,Regular,0.058827383,Fruits and Vegetables,172.2448,OUT046,1997,Small,Tier 1,Supermarket Type1,2897.5616
NCE30,16.0,Low Fat,0.099136036,Household,210.3902,OUT046,1997,Small,Tier 1,Supermarket Type1,1486.7314
FDU12,15.5,Regular,0.075904695,Baking Goods,263.9568,OUT045,2002,,Tier 2,Supermarket Type1,4745.8224
DRD15,10.6,Low Fat,0.056911107,Dairy,233.9642,OUT045,2002,,Tier 2,Supermarket Type1,3717.8272
FDD10,20.6,reg,0.046208155,Snack Foods,178.0344,OUT018,2009,Medium,Tier 3,Supermarket Type2,1605.9096
FDX38,10.5,Regular,0.080688663,Dairy,46.7376,OUT010,1998,,Tier 3,Grocery Store,47.9376
FDK03,12.6,Regular,0.074070351,Dairy,254.2356,OUT045,2002,,Tier 2,Supermarket Type1,4578.0408
FDC17,12.15,Low Fat,0.015457803,Frozen Foods,209.9928,OUT035,2004,Small,Tier 2,Supermarket Type1,5259.82
FDZ23,17.75,Regular,0.112985849,Baking Goods,185.424,OUT010,1998,,Tier 3,Grocery Store,745.696
DRK23,8.395,Low Fat,0.072088552,Hard Drinks,253.704,OUT049,1999,Medium,Tier 1,Supermarket Type1,4554.072
NCO43,5.5,Low Fat,0.047364617,Others,100.0016,OUT017,2007,,Tier 2,Supermarket Type1,708.4112
FDR28,13.85,Regular,0.026042966,Frozen Foods,161.221,OUT017,2007,,Tier 2,Supermarket Type1,1794.331
FDQ22,,Low Fat,0.029595637,Snack Foods,40.9822,OUT027,1985,Medium,Tier 3,Supermarket Type3,864.2084
FDX50,20.1,Low Fat,0.074627201,Dairy,110.3228,OUT046,1997,Small,Tier 1,Supermarket Type1,1768.3648
NCO18,13.15,Low Fat,0.024646608,Household,177.4686,OUT035,2004,Small,Tier 2,Supermarket Type1,5510.8266
DRI01,7.97,Low Fat,0.034647829,Soft Drinks,171.2422,OUT017,2007,,Tier 2,Supermarket Type1,3103.9596
FDA50,16.25,Low Fat,0.087668236,Dairy,94.941,OUT017,2007,,Tier 2,Supermarket Type1,1737.738
FDK41,14.3,Low Fat,0.127435585,Frozen Foods,86.8224,OUT013,1987,High,Tier 3,Supermarket Type1,852.224
FDZ23,17.75,Regular,0.067490036,Baking Goods,185.224,OUT035,2004,Small,Tier 2,Supermarket Type1,6338.416
FDJ56,8.985,Low Fat,0.183774965,Fruits and Vegetables,101.77,OUT045,2002,,Tier 2,Supermarket Type1,798.96
FDT36,12.3,LF,0.111727876,Baking Goods,33.9874,OUT018,2009,Medium,Tier 3,Supermarket Type2,564.5984
NCC30,16.6,Low Fat,0.027622076,Household,177.6344,OUT049,1999,Medium,Tier 1,Supermarket Type1,2676.516
FDB52,17.75,Low Fat,0.030559583,Dairy,257.4672,OUT018,2009,Medium,Tier 3,Supermarket Type2,3835.008
FDT07,,Regular,0.135375727,Fruits and Vegetables,256.133,OUT019,1985,Small,Tier 1,Grocery Store,256.333
NCQ38,16.35,Low Fat,0.013420879,Others,104.828,OUT018,2009,Medium,Tier 3,Supermarket Type2,1810.976
FDP20,19.85,Low Fat,0.045669236,Fruits and Vegetables,126.402,OUT046,1997,Small,Tier 1,Supermarket Type1,1012.016
FDI48,11.85,Regular,0.055805027,Baking Goods,53.0666,OUT049,1999,Medium,Tier 1,Supermarket Type1,512.666
NCW06,16.2,Low Fat,0.0,Household,190.8162,OUT035,2004,Small,Tier 2,Supermarket Type1,3271.0754
FDQ56,6.59,Low Fat,0.105761491,Fruits and Vegetables,84.8908,OUT049,1999,Medium,Tier 1,Supermarket Type1,1677.816
FDO10,,Regular,0.0,Snack Foods,58.7588,OUT019,1985,Small,Tier 1,Grocery Store,400.8116
FDK20,12.6,Regular,0.041557653,Fruits and Vegetables,124.5072,OUT046,1997,Small,Tier 1,Supermarket Type1,2450.144
NCG42,19.2,Low Fat,0.041227831,Household,129.831,OUT046,1997,Small,Tier 1,Supermarket Type1,1947.465
FDR08,18.7,Low Fat,0.037699254,Fruits and Vegetables,110.2886,OUT045,2002,,Tier 2,Supermarket Type1,2223.772
FDR31,6.46,Regular,0.049162885,Fruits and Vegetables,146.9102,OUT046,1997,Small,Tier 1,Supermarket Type1,1895.5326
FDZ26,11.6,Regular,0.143990173,Dairy,239.6222,OUT035,2004,Small,Tier 2,Supermarket Type1,2390.222
NCJ05,,LF,0.045865089,Health and Hygiene,152.3682,OUT027,1985,Medium,Tier 3,Supermarket Type3,2287.023
FDU02,13.35,Low Fat,0.1027194,Dairy,228.8352,OUT045,2002,,Tier 2,Supermarket Type1,5267.8096
FDT40,,Low Fat,0.167725251,Frozen Foods,128.3678,OUT019,1985,Small,Tier 1,Grocery Store,127.1678
FDB23,,Regular,0.005561538,Starchy Foods,224.0062,OUT027,1985,Medium,Tier 3,Supermarket Type3,3837.0054
NCA42,6.965,Low Fat,0.0,Household,159.4604,OUT013,1987,High,Tier 3,Supermarket Type1,3169.208
FDY10,17.6,Low Fat,0.049267759,Snack Foods,113.0176,OUT018,2009,Medium,Tier 3,Supermarket Type2,2862.94
FDR36,6.715,reg,0.122274118,Baking Goods,40.3454,OUT017,2007,,Tier 2,Supermarket Type1,838.908
FDS15,9.195,Regular,0.077995641,Meat,107.1596,OUT013,1987,High,Tier 3,Supermarket Type1,2804.3496
DRD15,10.6,Low Fat,0.056748659,Dairy,233.6642,OUT013,1987,High,Tier 3,Supermarket Type1,3950.1914
FDU46,10.3,Regular,0.011143599,Snack Foods,88.254,OUT049,1999,Medium,Tier 1,Supermarket Type1,1125.202
FDG26,18.85,Low Fat,0.04282359,Canned,254.433,OUT018,2009,Medium,Tier 3,Supermarket Type2,2050.664
FDH33,,Low Fat,0.0,Snack Foods,44.1428,OUT027,1985,Medium,Tier 3,Supermarket Type3,1362.2268
FDT32,19.0,Regular,0.065735977,Fruits and Vegetables,189.6214,OUT049,1999,Medium,Tier 1,Supermarket Type1,2826.321
DRB01,7.39,Low Fat,0.082367244,Soft Drinks,187.753,OUT049,1999,Medium,Tier 1,Supermarket Type1,1518.024
NCL53,7.5,Low Fat,0.036234918,Health and Hygiene,175.3028,OUT046,1997,Small,Tier 1,Supermarket Type1,3896.2616
FDY08,,Regular,0.170246782,Fruits and Vegetables,141.5838,OUT027,1985,Medium,Tier 3,Supermarket Type3,3231.1274
FDI22,12.6,Low Fat,0.161039887,Snack Foods,210.2612,OUT010,1998,,Tier 3,Grocery Store,418.1224
FDW49,19.5,Low Fat,0.082552214,Canned,179.8002,OUT046,1997,Small,Tier 1,Supermarket Type1,716.4008
FDZ38,17.6,Low Fat,0.008033611,Dairy,174.2422,OUT018,2009,Medium,Tier 3,Supermarket Type2,4311.055
DRL60,8.52,LF,0.045291822,Soft Drinks,153.5682,OUT010,1998,,Tier 3,Grocery Store,457.4046
FDD57,18.1,Low Fat,0.037492325,Fruits and Vegetables,95.5094,OUT010,1998,,Tier 3,Grocery Store,95.2094
FDF46,7.07,Low Fat,0.093653464,Snack Foods,113.3834,OUT035,2004,Small,Tier 2,Supermarket Type1,1267.0174
FDQ39,14.8,Low Fat,0.081026811,Meat,190.0846,OUT035,2004,Small,Tier 2,Supermarket Type1,4586.0304
FDB03,17.75,Regular,0.156831826,Dairy,241.0538,OUT046,1997,Small,Tier 1,Supermarket Type1,1201.769
FDX33,9.195,Regular,0.118149377,Snack Foods,160.5578,OUT017,2007,,Tier 2,Supermarket Type1,1283.6624
FDV11,9.1,Regular,0.0,Breads,173.2054,OUT045,2002,,Tier 2,Supermarket Type1,3151.8972
FDW35,,low fat,0.0194158,Breads,41.6454,OUT019,1985,Small,Tier 1,Grocery Store,83.8908
DRI13,15.35,Low Fat,0.020326962,Soft Drinks,216.7508,OUT046,1997,Small,Tier 1,Supermarket Type1,1736.4064
NCP06,20.7,Low Fat,0.039405676,Household,149.8366,OUT018,2009,Medium,Tier 3,Supermarket Type2,2267.049
FDC50,15.85,Low Fat,0.137053947,Canned,94.4094,OUT018,2009,Medium,Tier 3,Supermarket Type2,1047.3034
FDO13,7.865,Low Fat,0.061183503,Breakfast,164.5526,OUT045,2002,,Tier 2,Supermarket Type1,1644.526
FDL33,,Low Fat,0.099478451,Snack Foods,194.4452,OUT027,1985,Medium,Tier 3,Supermarket Type3,4697.8848
NCR17,,Low Fat,0.02426524,Health and Hygiene,114.0492,OUT027,1985,Medium,Tier 3,Supermarket Type3,3938.8728
FDB56,8.75,Regular,0.074743226,Fruits and Vegetables,187.6556,OUT049,1999,Medium,Tier 1,Supermarket Type1,5257.1568
FDY26,20.6,reg,0.030510526,Dairy,211.4244,OUT046,1997,Small,Tier 1,Supermarket Type1,7833.8028
FDX50,20.1,Low Fat,0.074931201,Dairy,108.9228,OUT018,2009,Medium,Tier 3,Supermarket Type2,1105.228
FDV55,17.75,Low Fat,0.05507343,Fruits and Vegetables,145.1444,OUT046,1997,Small,Tier 1,Supermarket Type1,1886.8772
NCR42,9.105,Low Fat,0.038699553,Household,33.79,OUT017,2007,,Tier 2,Supermarket Type1,199.74
FDA25,16.5,Regular,0.068403271,Canned,101.999,OUT018,2009,Medium,Tier 3,Supermarket Type2,619.194
FDE53,10.895,Low Fat,0.026880159,Frozen Foods,106.428,OUT046,1997,Small,Tier 1,Supermarket Type1,1491.392
FDD21,10.3,Regular,0.030563449,Fruits and Vegetables,114.4176,OUT035,2004,Small,Tier 2,Supermarket Type1,2633.9048
FDA32,14.0,Low Fat,0.030216783,Fruits and Vegetables,216.6192,OUT018,2009,Medium,Tier 3,Supermarket Type2,3020.0688
FDL57,15.1,Regular,0.067064128,Snack Foods,257.9304,OUT035,2004,Small,Tier 2,Supermarket Type1,6458.26
FDV03,17.6,Low Fat,0.058042926,Meat,154.6314,OUT013,1987,High,Tier 3,Supermarket Type1,1861.5768
FDH33,12.85,Low Fat,0.12241394,Snack Foods,42.9428,OUT017,2007,,Tier 2,Supermarket Type1,703.0848
NCL30,18.1,Low Fat,0.049016517,Household,128.7336,OUT049,1999,Medium,Tier 1,Supermarket Type1,2173.1712
FDC17,12.15,Low Fat,0.015484763,Frozen Foods,211.9928,OUT049,1999,Medium,Tier 1,Supermarket Type1,631.1784
FDJ44,12.3,Regular,0.106307146,Fruits and Vegetables,174.9396,OUT035,2004,Small,Tier 2,Supermarket Type1,1569.9564
FDX57,17.25,Regular,0.047266211,Snack Foods,97.0068,OUT046,1997,Small,Tier 1,Supermarket Type1,1846.9292
FDH40,11.6,Regular,0.079251097,Frozen Foods,79.2276,OUT018,2009,Medium,Tier 3,Supermarket Type2,649.8208
FDX26,17.7,LF,0.146973462,Dairy,184.1292,OUT010,1998,,Tier 3,Grocery Store,547.2876
NCN07,18.5,Low Fat,0.033944698,Others,129.9284,OUT046,1997,Small,Tier 1,Supermarket Type1,1054.6272
FDB15,10.895,Low Fat,0.136810742,Dairy,263.0568,OUT046,1997,Small,Tier 1,Supermarket Type1,527.3136
FDO01,,Regular,0.020618324,Breakfast,129.3994,OUT027,1985,Medium,Tier 3,Supermarket Type3,2055.9904
NCZ54,14.65,Low Fat,0.083359391,Household,161.9552,OUT046,1997,Small,Tier 1,Supermarket Type1,4711.2008
DRK23,8.395,Low Fat,0.07191675,Hard Drinks,254.804,OUT013,1987,High,Tier 3,Supermarket Type1,7843.124
FDG17,6.865,Regular,0.035895934,Frozen Foods,244.4486,OUT049,1999,Medium,Tier 1,Supermarket Type1,6353.0636
FDR43,18.2,Low Fat,0.161355122,Fruits and Vegetables,38.319,OUT013,1987,High,Tier 3,Supermarket Type1,585.904
NCO29,11.15,Low Fat,0.032250092,Health and Hygiene,164.0526,OUT035,2004,Small,Tier 2,Supermarket Type1,4769.1254
FDA39,6.32,Low Fat,0.012717946,Meat,40.2822,OUT046,1997,Small,Tier 1,Supermarket Type1,628.5152
FDK27,11.0,Low Fat,0.008960445,Meat,119.1756,OUT049,1999,Medium,Tier 1,Supermarket Type1,1696.4584
DRL23,18.35,Low Fat,0.015328106,Hard Drinks,107.5938,OUT049,1999,Medium,Tier 1,Supermarket Type1,1822.2946
FDE26,9.3,Low Fat,0.089005769,Canned,143.9786,OUT046,1997,Small,Tier 1,Supermarket Type1,2745.0934
DRJ49,6.865,Low Fat,0.014021626,Soft Drinks,127.1652,OUT045,2002,,Tier 2,Supermarket Type1,1291.652
FDH02,7.27,Regular,0.02076385,Canned,89.0488,OUT013,1987,High,Tier 3,Supermarket Type1,181.0976
DRI03,,Low Fat,0.0,Dairy,175.3028,OUT027,1985,Medium,Tier 3,Supermarket Type3,3719.1588
FDO40,17.1,Low Fat,0.032678839,Frozen Foods,150.7392,OUT049,1999,Medium,Tier 1,Supermarket Type1,3131.9232
DRB13,6.115,Regular,0.01179078,Soft Drinks,189.053,OUT010,1998,,Tier 3,Grocery Store,948.765
FDH09,,Low Fat,0.055806016,Seafood,52.4982,OUT027,1985,Medium,Tier 3,Supermarket Type3,1209.7586
FDA57,,LF,0.039451625,Snack Foods,39.548,OUT027,1985,Medium,Tier 3,Supermarket Type3,1358.232
FDK14,6.98,LF,0.041071581,Canned,82.5934,OUT013,1987,High,Tier 3,Supermarket Type1,1310.2944
FDR55,,Regular,0.131443921,Fruits and Vegetables,189.1872,OUT027,1985,Medium,Tier 3,Supermarket Type3,5294.4416
DRJ23,18.35,Low Fat,0.041904578,Hard Drinks,188.1872,OUT017,2007,,Tier 2,Supermarket Type1,4159.9184
FDG47,12.8,Low Fat,0.069902438,Starchy Foods,261.3252,OUT018,2009,Medium,Tier 3,Supermarket Type2,3410.2276
FDX52,11.5,Regular,0.04224015,Frozen Foods,194.982,OUT017,2007,,Tier 2,Supermarket Type1,3089.312
DRN37,9.6,LF,0.096689673,Soft Drinks,168.0158,OUT018,2009,Medium,Tier 3,Supermarket Type2,1336.9264
NCB30,14.6,Low Fat,0.025742955,Household,197.1084,OUT049,1999,Medium,Tier 1,Supermarket Type1,4761.8016
FDA28,16.1,Regular,0.047996608,Frozen Foods,127.0362,OUT018,2009,Medium,Tier 3,Supermarket Type2,1384.1982
FDZ49,11.0,Regular,0.133145617,Canned,218.4798,OUT046,1997,Small,Tier 1,Supermarket Type1,2203.798
FDW27,5.86,Regular,0.150853308,Meat,156.0314,OUT046,1997,Small,Tier 1,Supermarket Type1,2016.7082
